"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1"
"2016",7,"JUL",01-JUL-16,"ANA LUX","ANSP (AUA)",232,,,,,,,,,,,,,,,,,
"2016",7,"JUL",01-JUL-16,"ANS CR","ANSP (AUA)",2760,,,,,,,,,,,,,,,,,
"2016",7,"JUL",01-JUL-16,"ARMATS","ANSP (AUA)",125,,,,,,,,,,,,,,,,,
"2016",7,"JUL",01-JUL-16,"Albcontrol","ANSP (AUA)",826,,,,,,,,,,,,,,,,,
"2016",7,"JUL",01-JUL-16,"Austro Control","ANSP (AUA)",3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",7,"JUL",01-JUL-16,"Avinor","ANSP (AUA)",1873,993,0,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",7,"JUL",01-JUL-16,"BLUE MED FAB","FAB (FIR)",8728,434,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",7,"JUL",01-JUL-16,"BULATSA","ANSP (AUA)",2768,,,,,,,,,,,,,,,,,
"2016",7,"JUL",01-JUL-16,"Baltic FAB","FAB (FIR)",2955,2472,0,0,0,0,0,0,0,0,89,0,0,1687,0,0,696,0
"2016",7,"JUL",01-JUL-16,"Belgocontrol","ANSP (AUA)",2038,2515,0,1771,0,0,0,0,0,0,0,0,0,744,0,0,0,0
"2016",7,"JUL",01-JUL-16,"Croatia Control","ANSP (AUA)",2049,97,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",7,"JUL",01-JUL-16,"DANUBE FAB","FAB (FIR)",3257,,,,,,,,,,,,,,,,,
"2016",7,"JUL",01-JUL-16,"DCAC Cyprus","ANSP (AUA)",973,251,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",7,"JUL",01-JUL-16,"DFS","ANSP (AUA)",9576,5439,0,2984,0,0,0,0,0,0,0,327,0,2128,0,0,0,0
"2016",7,"JUL",01-JUL-16,"DHMI","ANSP (AUA)",4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",7,"JUL",01-JUL-16,"DK-SE FAB","FAB (FIR)",3277,,,,,,,,,,,,,,,,,
"2016",7,"JUL",01-JUL-16,"DSNA","ANSP (AUA)",10818,27581,0,21811,0,0,0,0,2736,0,0,0,0,0,0,0,3034,0
"2016",7,"JUL",01-JUL-16,"EANS","ANSP (AUA)",660,,,,,,,,,,,,,,,,,
"2016",7,"JUL",01-JUL-16,"ENAIRE","ANSP (AUA)",6321,5757,0,5560,0,0,0,0,0,0,50,0,0,0,0,0,147,0
"2016",7,"JUL",01-JUL-16,"ENAV","ANSP (AUA)",5924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
