"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2014",5,"MAY",01-MAY-14,"Albania","COUNTRY (FIR)",532,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Armenia","COUNTRY (FIR)",137,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Austria","COUNTRY (FIR)",3202,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Belgium","COUNTRY (FIR)",3107,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,0,56,19
"2014",5,"MAY",01-MAY-14,"Bosnia and Herzegovina","COUNTRY (FIR)",888,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Bulgaria","COUNTRY (FIR)",2049,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Croatia","COUNTRY (FIR)",1449,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Cyprus","COUNTRY (FIR)",915,3239,0,3239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,102
"2014",5,"MAY",01-MAY-14,"Czech Republic","COUNTRY (FIR)",1974,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Denmark","COUNTRY (FIR)",1664,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Estonia","COUNTRY (FIR)",496,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Finland","COUNTRY (FIR)",571,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"France","COUNTRY (FIR)",8026,2581,0,1369,0,0,0,0,0,0,677,0,0,0,0,0,535,0,193,72
"2014",5,"MAY",01-MAY-14,"Georgia","COUNTRY (FIR)",285,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Germany","COUNTRY (FIR)",8022,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,26,21
"2014",5,"MAY",01-MAY-14,"Greece","COUNTRY (FIR)",1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",5,"MAY",01-MAY-14,"Hungary","COUNTRY (FIR)",1722,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Ireland","COUNTRY (FIR)",1363,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Italy","COUNTRY (FIR)",4645,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Latvia","COUNTRY (FIR)",651,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Lithuania","COUNTRY (FIR)",692,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Malta","COUNTRY (FIR)",286,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Moldova","COUNTRY (FIR)",158,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Netherlands","COUNTRY (FIR)",3303,354,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10
"2014",5,"MAY",01-MAY-14,"Norway","COUNTRY (FIR)",1490,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Poland","COUNTRY (FIR)",1841,584,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,51,13
"2014",5,"MAY",01-MAY-14,"Portugal","COUNTRY (FIR)",1468,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Portugal Continental","COUNTRY (FIR)",1314,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Portugal Santa Maria","COUNTRY (FIR)",298,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Romania","COUNTRY (FIR)",1658,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Serbia and Montenegro","COUNTRY (FIR)",1547,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Slovakia","COUNTRY (FIR)",1116,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Slovenia","COUNTRY (FIR)",977,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Spain","COUNTRY (FIR)",4804,115,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
"2014",5,"MAY",01-MAY-14,"Spain Canarias","COUNTRY (FIR)",646,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Spain Continental","COUNTRY (FIR)",4581,115,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
"2014",5,"MAY",01-MAY-14,"Sweden","COUNTRY (FIR)",1627,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Switzerland","COUNTRY (FIR)",2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",5,"MAY",01-MAY-14,"The former Yugoslav Republic of Macedonia","COUNTRY (FIR)",430,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Turkey","COUNTRY (FIR)",3776,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"UK Continental","COUNTRY (FIR)",6794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",5,"MAY",01-MAY-14,"UK Oceanic","COUNTRY (FIR)",1205,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"Ukraine","COUNTRY (FIR)",1054,,,,,,,,,,,,,,,,,,,
"2014",5,"MAY",01-MAY-14,"United Kingdom","COUNTRY (FIR)",6979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",5,"MAY",02-MAY-14,"Albania","COUNTRY (FIR)",536,,,,,,,,,,,,,,,,,,,
