"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1"
"2016",3,"MAR",01-MAR-16,"Finavia","ANSP (AUA)",651,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"HCAA","ANSP (AUA)",1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",01-MAR-16,"HungaroControl (EC)","ANSP (AUA)",1567,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"IAA","ANSP (AUA)",1194,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"LFV","ANSP (AUA)",1898,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"LGS","ANSP (AUA)",554,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"LPS","ANSP (AUA)",985,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"LVNL","ANSP (AUA)",1557,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"M-NAV","ANSP (AUA)",184,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"MATS","ANSP (AUA)",268,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"MUAC","ANSP (AUA)",4286,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"MoldATSA","ANSP (AUA)",83,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"NATS (Continental)","ANSP (AUA)",5564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",01-MAR-16,"NAV Portugal (Continental)","ANSP (AUA)",1216,745,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",01-MAR-16,"NAVIAIR","ANSP (AUA)",1735,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"NEFAB","FAB (FIR)",2745,996,0,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",01-MAR-16,"Oro Navigacija","ANSP (AUA)",509,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"PANSA","ANSP (AUA)",1592,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",01-MAR-16,"ROMATSA","ANSP (AUA)",1421,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"SAKAERONAVIGATSIA","ANSP (AUA)",309,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"SES Area (RP1)","AREA (AUA)",22825,2595,0,1772,0,0,0,0,823,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",01-MAR-16,"SES Area (RP2)","AREA (FIR)",22896,2595,0,1772,0,0,0,0,823,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",01-MAR-16,"SMATSA","ANSP (AUA)",1029,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"SW FAB","FAB (FIR)",4001,745,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",01-MAR-16,"Skyguide","ANSP (AUA)",2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",01-MAR-16,"Slovenia Control","ANSP (AUA)",474,,,,,,,,,,,,,,,,,
"2016",3,"MAR",01-MAR-16,"UK-Ireland FAB","FAB (FIR)",5732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",01-MAR-16,"UkSATSE","ANSP (AUA)",382,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"ANA LUX","ANSP (AUA)",186,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"ANS CR","ANSP (AUA)",1710,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"ARMATS","ANSP (AUA)",87,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"Albcontrol","ANSP (AUA)",330,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"Austro Control","ANSP (AUA)",2043,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"Avinor","ANSP (AUA)",1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",02-MAR-16,"BLUE MED FAB","FAB (FIR)",4823,182,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0
"2016",3,"MAR",02-MAR-16,"BULATSA","ANSP (AUA)",1583,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"Baltic FAB","FAB (FIR)",1898,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"Belgocontrol","ANSP (AUA)",1453,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"Croatia Control","ANSP (AUA)",911,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"DANUBE FAB","FAB (FIR)",1951,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"DCAC Cyprus","ANSP (AUA)",717,182,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0
"2016",3,"MAR",02-MAR-16,"DFS","ANSP (AUA)",7217,3347,0,217,0,0,0,0,0,0,64,0,0,0,0,0,3066,0
"2016",3,"MAR",02-MAR-16,"DHMI","ANSP (AUA)",2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",02-MAR-16,"DK-SE FAB","FAB (FIR)",2834,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"DSNA","ANSP (AUA)",6587,1009,0,132,0,0,0,0,0,0,0,667,0,0,49,0,161,0
"2016",3,"MAR",02-MAR-16,"EANS","ANSP (AUA)",466,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"ENAIRE","ANSP (AUA)",3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",02-MAR-16,"ENAV","ANSP (AUA)",3438,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"EUROCONTROL Area (MS)","AREA (AUA)",24875,4729,0,364,0,0,0,0,0,0,64,667,0,182,49,0,3403,0
"2016",3,"MAR",02-MAR-16,"FAB CE","FAB (FIR)",4429,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"FAB CE (SES RP1)","FAB (FIR)",4051,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"FAB CE (SES RP2)","FAB (FIR)",4420,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"FABEC","FAB (FIR)",13926,4371,0,364,0,0,0,0,0,0,64,667,0,0,49,0,3227,0
"2016",3,"MAR",02-MAR-16,"Finavia","ANSP (AUA)",646,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"HCAA","ANSP (AUA)",1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",02-MAR-16,"HungaroControl (EC)","ANSP (AUA)",1642,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"IAA","ANSP (AUA)",1266,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"LFV","ANSP (AUA)",1959,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"LGS","ANSP (AUA)",548,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"LPS","ANSP (AUA)",1021,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"LVNL","ANSP (AUA)",1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",02-MAR-16,"M-NAV","ANSP (AUA)",204,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"MATS","ANSP (AUA)",261,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"MUAC","ANSP (AUA)",4409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",02-MAR-16,"MoldATSA","ANSP (AUA)",78,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"NATS (Continental)","ANSP (AUA)",5464,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0
"2016",3,"MAR",02-MAR-16,"NAV Portugal (Continental)","ANSP (AUA)",1185,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"NAVIAIR","ANSP (AUA)",1786,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"NEFAB","FAB (FIR)",2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",02-MAR-16,"Oro Navigacija","ANSP (AUA)",520,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"PANSA","ANSP (AUA)",1657,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"ROMATSA","ANSP (AUA)",1405,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"SAKAERONAVIGATSIA","ANSP (AUA)",276,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"SES Area (RP1)","AREA (AUA)",23329,4729,0,364,0,0,0,0,0,0,64,667,0,182,49,0,3403,0
"2016",3,"MAR",02-MAR-16,"SES Area (RP2)","AREA (FIR)",23419,4729,0,364,0,0,0,0,0,0,64,667,0,182,49,0,3403,0
"2016",3,"MAR",02-MAR-16,"SMATSA","ANSP (AUA)",1106,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"SW FAB","FAB (FIR)",3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",02-MAR-16,"Skyguide","ANSP (AUA)",2809,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",02-MAR-16,"Slovenia Control","ANSP (AUA)",491,,,,,,,,,,,,,,,,,
"2016",3,"MAR",02-MAR-16,"UK-Ireland FAB","FAB (FIR)",5668,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0
"2016",3,"MAR",02-MAR-16,"UkSATSE","ANSP (AUA)",390,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"ANA LUX","ANSP (AUA)",198,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"ANS CR","ANSP (AUA)",1787,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"ARMATS","ANSP (AUA)",96,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"Albcontrol","ANSP (AUA)",308,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"Austro Control","ANSP (AUA)",2047,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"Avinor","ANSP (AUA)",1821,1456,0,0,0,0,0,0,0,0,0,0,0,1456,0,0,0,0
"2016",3,"MAR",03-MAR-16,"BLUE MED FAB","FAB (FIR)",5044,304,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",03-MAR-16,"BULATSA","ANSP (AUA)",1567,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"Baltic FAB","FAB (FIR)",1881,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"Belgocontrol","ANSP (AUA)",1613,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"Croatia Control","ANSP (AUA)",874,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"DANUBE FAB","FAB (FIR)",1893,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"DCAC Cyprus","ANSP (AUA)",782,304,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",03-MAR-16,"DFS","ANSP (AUA)",7317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",03-MAR-16,"DHMI","ANSP (AUA)",3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",03-MAR-16,"DK-SE FAB","FAB (FIR)",2882,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"DSNA","ANSP (AUA)",6879,328,0,104,0,0,0,0,0,0,0,161,0,0,0,0,63,0
"2016",3,"MAR",03-MAR-16,"EANS","ANSP (AUA)",476,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"ENAIRE","ANSP (AUA)",4012,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"ENAV","ANSP (AUA)",3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",03-MAR-16,"EUROCONTROL Area (MS)","AREA (AUA)",25618,2238,0,558,0,0,0,0,0,0,0,161,0,1456,0,0,63,0
"2016",3,"MAR",03-MAR-16,"FAB CE","FAB (FIR)",4436,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"FAB CE (SES RP1)","FAB (FIR)",4120,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"FAB CE (SES RP2)","FAB (FIR)",4429,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"FABEC","FAB (FIR)",14436,328,0,104,0,0,0,0,0,0,0,161,0,0,0,0,63,0
"2016",3,"MAR",03-MAR-16,"Finavia","ANSP (AUA)",648,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"HCAA","ANSP (AUA)",1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",03-MAR-16,"HungaroControl (EC)","ANSP (AUA)",1615,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"IAA","ANSP (AUA)",1464,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"LFV","ANSP (AUA)",2003,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"LGS","ANSP (AUA)",574,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"LPS","ANSP (AUA)",977,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"LVNL","ANSP (AUA)",1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",03-MAR-16,"M-NAV","ANSP (AUA)",195,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"MATS","ANSP (AUA)",284,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"MUAC","ANSP (AUA)",4522,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"MoldATSA","ANSP (AUA)",79,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"NATS (Continental)","ANSP (AUA)",6026,150,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",03-MAR-16,"NAV Portugal (Continental)","ANSP (AUA)",1194,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"NAVIAIR","ANSP (AUA)",1829,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"NEFAB","FAB (FIR)",2893,1456,0,0,0,0,0,0,0,0,0,0,0,1456,0,0,0,0
"2016",3,"MAR",03-MAR-16,"Oro Navigacija","ANSP (AUA)",530,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"PANSA","ANSP (AUA)",1637,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"ROMATSA","ANSP (AUA)",1384,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"SAKAERONAVIGATSIA","ANSP (AUA)",277,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"SES Area (RP1)","AREA (AUA)",24036,2238,0,558,0,0,0,0,0,0,0,161,0,1456,0,0,63,0
"2016",3,"MAR",03-MAR-16,"SES Area (RP2)","AREA (FIR)",24112,2238,0,558,0,0,0,0,0,0,0,161,0,1456,0,0,63,0
"2016",3,"MAR",03-MAR-16,"SMATSA","ANSP (AUA)",1051,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"SW FAB","FAB (FIR)",4118,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"Skyguide","ANSP (AUA)",2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",03-MAR-16,"Slovenia Control","ANSP (AUA)",469,,,,,,,,,,,,,,,,,
"2016",3,"MAR",03-MAR-16,"UK-Ireland FAB","FAB (FIR)",6221,150,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",03-MAR-16,"UkSATSE","ANSP (AUA)",381,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"ANA LUX","ANSP (AUA)",191,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"ANS CR","ANSP (AUA)",1881,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"ARMATS","ANSP (AUA)",81,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"Albcontrol","ANSP (AUA)",358,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"Austro Control","ANSP (AUA)",2245,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"Avinor","ANSP (AUA)",1732,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0
"2016",3,"MAR",04-MAR-16,"BLUE MED FAB","FAB (FIR)",5305,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"BULATSA","ANSP (AUA)",1566,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"Baltic FAB","FAB (FIR)",2065,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"Belgocontrol","ANSP (AUA)",1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",04-MAR-16,"Croatia Control","ANSP (AUA)",991,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"DANUBE FAB","FAB (FIR)",1965,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"DCAC Cyprus","ANSP (AUA)",682,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"DFS","ANSP (AUA)",7594,162,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0
"2016",3,"MAR",04-MAR-16,"DHMI","ANSP (AUA)",3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",04-MAR-16,"DK-SE FAB","FAB (FIR)",2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",04-MAR-16,"DSNA","ANSP (AUA)",7481,1210,0,100,0,0,128,0,0,0,0,982,0,0,0,0,0,0
"2016",3,"MAR",04-MAR-16,"EANS","ANSP (AUA)",562,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"ENAIRE","ANSP (AUA)",4421,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"ENAV","ANSP (AUA)",3842,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"EUROCONTROL Area (MS)","AREA (AUA)",26592,2359,0,997,0,0,128,0,0,0,0,982,0,162,0,0,90,0
"2016",3,"MAR",04-MAR-16,"FAB CE","FAB (FIR)",4812,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"FAB CE (SES RP1)","FAB (FIR)",4422,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"FAB CE (SES RP2)","FAB (FIR)",4800,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"FABEC","FAB (FIR)",15047,2269,0,997,0,0,128,0,0,0,0,982,0,162,0,0,0,0
"2016",3,"MAR",04-MAR-16,"Finavia","ANSP (AUA)",722,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"HCAA","ANSP (AUA)",1313,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"HungaroControl (EC)","ANSP (AUA)",1715,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"IAA","ANSP (AUA)",1560,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"LFV","ANSP (AUA)",2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",04-MAR-16,"LGS","ANSP (AUA)",610,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"LPS","ANSP (AUA)",1039,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"LVNL","ANSP (AUA)",1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",04-MAR-16,"M-NAV","ANSP (AUA)",204,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"MATS","ANSP (AUA)",281,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"MUAC","ANSP (AUA)",4711,897,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",04-MAR-16,"MoldATSA","ANSP (AUA)",86,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"NATS (Continental)","ANSP (AUA)",6095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",04-MAR-16,"NAV Portugal (Continental)","ANSP (AUA)",1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",04-MAR-16,"NAVIAIR","ANSP (AUA)",1799,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"NEFAB","FAB (FIR)",2898,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0
"2016",3,"MAR",04-MAR-16,"Oro Navigacija","ANSP (AUA)",568,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"PANSA","ANSP (AUA)",1825,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"ROMATSA","ANSP (AUA)",1382,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"SAKAERONAVIGATSIA","ANSP (AUA)",296,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"SES Area (RP1)","AREA (AUA)",24952,2359,0,997,0,0,128,0,0,0,0,982,0,162,0,0,90,0
"2016",3,"MAR",04-MAR-16,"SES Area (RP2)","AREA (FIR)",25030,2359,0,997,0,0,128,0,0,0,0,982,0,162,0,0,90,0
"2016",3,"MAR",04-MAR-16,"SMATSA","ANSP (AUA)",1194,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"SW FAB","FAB (FIR)",4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",04-MAR-16,"Skyguide","ANSP (AUA)",3157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",04-MAR-16,"Slovenia Control","ANSP (AUA)",575,,,,,,,,,,,,,,,,,
"2016",3,"MAR",04-MAR-16,"UK-Ireland FAB","FAB (FIR)",6317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",3,"MAR",04-MAR-16,"UkSATSE","ANSP (AUA)",394,,,,,,,,,,,,,,,,,
"2016",3,"MAR",05-MAR-16,"ANA LUX","ANSP (AUA)",119,,,,,,,,,,,,,,,,,
"2016",3,"MAR",05-MAR-16,"ANS CR","ANSP (AUA)",1726,,,,,,,,,,,,,,,,,
