"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2013",7,"JUL",01-JUL-13,"ANA LUX","ANSP (AUA)",191,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"ANS CR","ANSP (AUA)",2149,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"ARMATS","ANSP (AUA)",156,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"Albcontrol","ANSP (AUA)",728,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"Austro Control","ANSP (AUA)",2868,307,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8
"2013",7,"JUL",01-JUL-13,"Avinor","ANSP (AUA)",1927,83,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"2013",7,"JUL",01-JUL-13,"BULATSA","ANSP (AUA)",2089,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"Belgocontrol","ANSP (AUA)",1769,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"Croatia Control","ANSP (AUA)",1784,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"DCAC Cyprus","ANSP (AUA)",926,1817,0,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,52
"2013",7,"JUL",01-JUL-13,"DFS","ANSP (AUA)",8802,490,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,11
"2013",7,"JUL",01-JUL-13,"DHMI","ANSP (AUA)",3683,363,0,31,0,0,0,0,0,0,332,0,0,0,0,0,0,0,21,7
"2013",7,"JUL",01-JUL-13,"DSNA","ANSP (AUA)",9764,4658,0,4408,0,0,0,0,127,0,94,0,0,0,0,0,29,0,278,143
"2013",7,"JUL",01-JUL-13,"EANS","ANSP (AUA)",587,87,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
"2013",7,"JUL",01-JUL-13,"ENAIRE","ANSP (AUA)",5418,4365,0,4365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,132
"2013",7,"JUL",01-JUL-13,"ENAV","ANSP (AUA)",5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",7,"JUL",01-JUL-13,"EUROCONTROL Area (MS)","AREA (AUA)",31398,18634,0,18002,0,0,0,0,127,0,426,0,0,50,0,0,29,0,1134,542
"2013",7,"JUL",01-JUL-13,"Finavia","ANSP (AUA)",608,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"HCAA","ANSP (AUA)",2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",7,"JUL",01-JUL-13,"HungaroControl (EC)","ANSP (AUA)",2114,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"IAA","ANSP (AUA)",1609,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"LFV","ANSP (AUA)",2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",7,"JUL",01-JUL-13,"LGS","ANSP (AUA)",751,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"LPS","ANSP (AUA)",1472,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"LVNL","ANSP (AUA)",1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",7,"JUL",01-JUL-13,"M-NAV","ANSP (AUA)",411,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"MATS","ANSP (AUA)",336,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"MUAC","ANSP (AUA)",5210,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"MoldATSA","ANSP (AUA)",220,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"NATS (Continental)","ANSP (AUA)",6964,1071,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,29
"2013",7,"JUL",01-JUL-13,"NAV Portugal (Continental)","ANSP (AUA)",1354,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"NAVIAIR","ANSP (AUA)",2027,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"Oro Navigacija","ANSP (AUA)",661,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"PANSA","ANSP (AUA)",2220,3641,0,3591,0,0,0,0,0,0,0,0,0,50,0,0,0,0,192,105
"2013",7,"JUL",01-JUL-13,"ROMATSA","ANSP (AUA)",1872,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"SES Area (RP1)","AREA (AUA)",29363,17665,0,17365,0,0,0,0,127,0,94,0,0,50,0,0,29,0,1072,517
"2013",7,"JUL",01-JUL-13,"SMATSA","ANSP (AUA)",1884,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"Skyguide","ANSP (AUA)",3824,1146,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,30
"2013",7,"JUL",01-JUL-13,"Slovenia Control","ANSP (AUA)",885,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",01-JUL-13,"UkSATSE","ANSP (AUA)",1609,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",02-JUL-13,"ANA LUX","ANSP (AUA)",196,,,,,,,,,,,,,,,,,,,
"2013",7,"JUL",02-JUL-13,"ANS CR","ANSP (AUA)",2244,,,,,,,,,,,,,,,,,,,
