"YEAR","ENTITY_NAME","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1"
"2016","UK-Ireland FAB",217262,39950,0,17829,0,0,0,0,43,0,7876,3687,17,1363,0,0,9135,0
"2016","FAB CE (SES RP2)",180749,277,0,203,0,0,0,0,0,0,0,0,0,0,0,0,74,0
"2016","NEFAB",84294,6845,0,1929,0,0,0,0,0,0,0,0,0,1400,3516,0,0,0
"2016","DANUBE FAB",77014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016","FABEC",513013,624756,0,188891,0,0,1158,97710,4106,775,19698,20018,0,123221,5112,0,164067,0
"2016","BLUE MED FAB",213238,19017,0,11213,0,0,0,0,2404,0,0,0,0,5400,0,0,0,0
"2016","Baltic FAB",71927,2849,0,1225,0,0,0,0,0,0,332,0,0,833,75,0,384,0
"2016","DK-SE FAB",88378,36363,0,0,0,0,0,0,0,0,0,0,0,0,35730,0,633,0
"2016","SW FAB",169811,59881,0,36992,0,0,0,0,0,0,18874,0,0,0,0,419,3596,0
