"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2013",5,"MAY",01-MAY-13,"Albania","COUNTRY (FIR)",518,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Armenia","COUNTRY (FIR)",126,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Austria","COUNTRY (FIR)",3122,397,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,33,11
"2013",5,"MAY",01-MAY-13,"Belgium","COUNTRY (FIR)",3115,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Bosnia and Herzegovina","COUNTRY (FIR)",694,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Bulgaria","COUNTRY (FIR)",1545,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Croatia","COUNTRY (FIR)",1254,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Cyprus","COUNTRY (FIR)",872,2138,0,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,65
"2013",5,"MAY",01-MAY-13,"Czech Republic","COUNTRY (FIR)",1785,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Denmark","COUNTRY (FIR)",1704,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Estonia","COUNTRY (FIR)",479,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Finland","COUNTRY (FIR)",601,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"France","COUNTRY (FIR)",7494,166,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4
"2013",5,"MAY",01-MAY-13,"Georgia","COUNTRY (FIR)",271,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Germany","COUNTRY (FIR)",8070,471,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13
