"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2014",3,"MAR",01-MAR-14,"Albania","COUNTRY (FIR)",402,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Armenia","COUNTRY (FIR)",143,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Austria","COUNTRY (FIR)",2614,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Belgium","COUNTRY (FIR)",2520,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Bosnia and Herzegovina","COUNTRY (FIR)",520,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Bulgaria","COUNTRY (FIR)",1212,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Croatia","COUNTRY (FIR)",921,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Cyprus","COUNTRY (FIR)",681,1903,0,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,51
"2014",3,"MAR",01-MAR-14,"Czech Republic","COUNTRY (FIR)",1529,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Denmark","COUNTRY (FIR)",1400,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Estonia","COUNTRY (FIR)",444,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Finland","COUNTRY (FIR)",504,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"France","COUNTRY (FIR)",6635,5590,0,5590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,177
"2014",3,"MAR",01-MAR-14,"Georgia","COUNTRY (FIR)",290,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Germany","COUNTRY (FIR)",6648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",3,"MAR",01-MAR-14,"Greece","COUNTRY (FIR)",1068,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Hungary","COUNTRY (FIR)",1288,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Ireland","COUNTRY (FIR)",925,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Italy","COUNTRY (FIR)",3415,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Latvia","COUNTRY (FIR)",580,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Lithuania","COUNTRY (FIR)",586,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Malta","COUNTRY (FIR)",285,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Moldova","COUNTRY (FIR)",142,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Netherlands","COUNTRY (FIR)",2549,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Norway","COUNTRY (FIR)",981,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Poland","COUNTRY (FIR)",1662,639,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,46,17
"2014",3,"MAR",01-MAR-14,"Portugal","COUNTRY (FIR)",1639,252,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7
"2014",3,"MAR",01-MAR-14,"Portugal Continental","COUNTRY (FIR)",1483,252,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7
"2014",3,"MAR",01-MAR-14,"Portugal Santa Maria","COUNTRY (FIR)",313,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Romania","COUNTRY (FIR)",1159,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Serbia and Montenegro","COUNTRY (FIR)",1036,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Slovakia","COUNTRY (FIR)",902,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Slovenia","COUNTRY (FIR)",675,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Spain","COUNTRY (FIR)",3874,1372,0,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,41
"2014",3,"MAR",01-MAR-14,"Spain Canarias","COUNTRY (FIR)",1125,685,0,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,22
"2014",3,"MAR",01-MAR-14,"Spain Continental","COUNTRY (FIR)",3621,687,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,19
"2014",3,"MAR",01-MAR-14,"Sweden","COUNTRY (FIR)",1410,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Switzerland","COUNTRY (FIR)",2559,708,0,343,0,0,0,0,0,0,0,0,0,365,0,0,0,0,54,15
"2014",3,"MAR",01-MAR-14,"The former Yugoslav Republic of Macedonia","COUNTRY (FIR)",160,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Turkey","COUNTRY (FIR)",2672,699,0,0,0,0,0,0,0,0,699,0,0,0,0,0,0,0,44,23
"2014",3,"MAR",01-MAR-14,"UK Continental","COUNTRY (FIR)",4828,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"UK Oceanic","COUNTRY (FIR)",1002,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"Ukraine","COUNTRY (FIR)",1091,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",01-MAR-14,"United Kingdom","COUNTRY (FIR)",4981,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Albania","COUNTRY (FIR)",398,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Armenia","COUNTRY (FIR)",131,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Austria","COUNTRY (FIR)",2508,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Belgium","COUNTRY (FIR)",2706,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Bosnia and Herzegovina","COUNTRY (FIR)",542,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Bulgaria","COUNTRY (FIR)",1272,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Croatia","COUNTRY (FIR)",978,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Cyprus","COUNTRY (FIR)",759,2265,0,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,67
"2014",3,"MAR",02-MAR-14,"Czech Republic","COUNTRY (FIR)",1608,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Denmark","COUNTRY (FIR)",1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",3,"MAR",02-MAR-14,"Estonia","COUNTRY (FIR)",455,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Finland","COUNTRY (FIR)",612,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"France","COUNTRY (FIR)",7068,1891,0,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,58
"2014",3,"MAR",02-MAR-14,"Georgia","COUNTRY (FIR)",275,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Germany","COUNTRY (FIR)",7041,170,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,25,2
"2014",3,"MAR",02-MAR-14,"Greece","COUNTRY (FIR)",1193,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Hungary","COUNTRY (FIR)",1382,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Ireland","COUNTRY (FIR)",1058,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Italy","COUNTRY (FIR)",3711,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Latvia","COUNTRY (FIR)",558,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Lithuania","COUNTRY (FIR)",582,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Malta","COUNTRY (FIR)",308,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Moldova","COUNTRY (FIR)",140,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Netherlands","COUNTRY (FIR)",2862,,,,,,,,,,,,,,,,,,,
"2014",3,"MAR",02-MAR-14,"Norway","COUNTRY (FIR)",1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",3,"MAR",02-MAR-14,"Poland","COUNTRY (FIR)",1598,98,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,8,3
