"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2014",9,"SEP",01-SEP-14,"Albania","COUNTRY (FIR)",703,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Armenia","COUNTRY (FIR)",155,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Austria","COUNTRY (FIR)",3808,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Belgium","COUNTRY (FIR)",3664,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Bosnia and Herzegovina","COUNTRY (FIR)",1052,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Bulgaria","COUNTRY (FIR)",2452,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Croatia","COUNTRY (FIR)",1844,5878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5878,0,343,182
"2014",9,"SEP",01-SEP-14,"Cyprus","COUNTRY (FIR)",1025,578,0,370,0,0,0,0,208,0,0,0,0,0,0,0,0,0,34,13
"2014",9,"SEP",01-SEP-14,"Czech Republic","COUNTRY (FIR)",2206,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Denmark","COUNTRY (FIR)",1951,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Estonia","COUNTRY (FIR)",610,198,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7
"2014",9,"SEP",01-SEP-14,"Finland","COUNTRY (FIR)",777,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"France","COUNTRY (FIR)",9926,1784,0,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,50
"2014",9,"SEP",01-SEP-14,"Georgia","COUNTRY (FIR)",366,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Germany","COUNTRY (FIR)",9719,1731,0,1325,0,0,0,0,0,0,0,0,0,406,0,0,0,0,116,41
"2014",9,"SEP",01-SEP-14,"Greece","COUNTRY (FIR)",2738,3719,0,424,0,0,0,0,0,0,0,0,0,3295,0,0,0,0,200,125
"2014",9,"SEP",01-SEP-14,"Hungary","COUNTRY (FIR)",2335,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Ireland","COUNTRY (FIR)",1508,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Italy","COUNTRY (FIR)",5905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",9,"SEP",01-SEP-14,"Latvia","COUNTRY (FIR)",740,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Lithuania","COUNTRY (FIR)",812,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Malta","COUNTRY (FIR)",241,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Moldova","COUNTRY (FIR)",134,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Netherlands","COUNTRY (FIR)",3570,385,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12
"2014",9,"SEP",01-SEP-14,"Norway","COUNTRY (FIR)",2094,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Poland","COUNTRY (FIR)",2191,369,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8
"2014",9,"SEP",01-SEP-14,"Portugal","COUNTRY (FIR)",1781,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Portugal Continental","COUNTRY (FIR)",1490,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Portugal Santa Maria","COUNTRY (FIR)",463,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Romania","COUNTRY (FIR)",1973,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Serbia and Montenegro","COUNTRY (FIR)",2034,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Slovakia","COUNTRY (FIR)",1458,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Slovenia","COUNTRY (FIR)",1168,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Spain","COUNTRY (FIR)",5655,323,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6
"2014",9,"SEP",01-SEP-14,"Spain Canarias","COUNTRY (FIR)",792,,,,,,,,,,,,,,,,,,,
"2014",9,"SEP",01-SEP-14,"Spain Continental","COUNTRY (FIR)",5377,323,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6
