"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2013",5,"MAY",01-MAY-13,"ANA LUX","ANSP (AUA)",178,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"ANS CR","ANSP (AUA)",1732,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"ARMATS","ANSP (AUA)",126,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Albcontrol","ANSP (AUA)",518,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Austro Control","ANSP (AUA)",2384,397,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,33,11
"2013",5,"MAY",01-MAY-13,"Avinor","ANSP (AUA)",1436,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"BULATSA","ANSP (AUA)",1545,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Belgocontrol","ANSP (AUA)",1501,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Croatia Control","ANSP (AUA)",1262,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"DCAC Cyprus","ANSP (AUA)",872,2138,0,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,65
"2013",5,"MAY",01-MAY-13,"DFS","ANSP (AUA)",7365,471,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13
"2013",5,"MAY",01-MAY-13,"DHMI","ANSP (AUA)",3205,328,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,23,9
"2013",5,"MAY",01-MAY-13,"DSNA","ANSP (AUA)",7238,166,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4
"2013",5,"MAY",01-MAY-13,"EANS","ANSP (AUA)",479,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"ENAIRE","ANSP (AUA)",4365,810,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,26
"2013",5,"MAY",01-MAY-13,"ENAV","ANSP (AUA)",4104,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"EUROCONTROL Area (MS)","AREA (AUA)",25023,4958,0,4233,0,0,0,0,0,0,328,397,0,0,0,0,0,0,318,145
"2013",5,"MAY",01-MAY-13,"Finavia","ANSP (AUA)",565,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"HCAA","ANSP (AUA)",1661,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"HungaroControl (EC)","ANSP (AUA)",1616,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"IAA","ANSP (AUA)",1444,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"LFV","ANSP (AUA)",1577,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"LGS","ANSP (AUA)",608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",5,"MAY",01-MAY-13,"LPS","ANSP (AUA)",1012,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"LVNL","ANSP (AUA)",1647,219,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6
"2013",5,"MAY",01-MAY-13,"M-NAV","ANSP (AUA)",268,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"MATS","ANSP (AUA)",297,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"MUAC","ANSP (AUA)",4572,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"MoldATSA","ANSP (AUA)",229,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"NATS (Continental)","ANSP (AUA)",6243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",5,"MAY",01-MAY-13,"NAV Portugal (Continental)","ANSP (AUA)",1197,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"NAVIAIR","ANSP (AUA)",1741,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Oro Navigacija","ANSP (AUA)",579,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"PANSA","ANSP (AUA)",1727,353,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
"2013",5,"MAY",01-MAY-13,"ROMATSA","ANSP (AUA)",1363,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"SES Area (RP1)","AREA (AUA)",23314,4630,0,4233,0,0,0,0,0,0,0,397,0,0,0,0,0,0,295,136
"2013",5,"MAY",01-MAY-13,"SMATSA","ANSP (AUA)",1325,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"Skyguide","ANSP (AUA)",3000,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
"2013",5,"MAY",01-MAY-13,"Slovenia Control","ANSP (AUA)",678,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",01-MAY-13,"UkSATSE","ANSP (AUA)",1426,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"ANA LUX","ANSP (AUA)",180,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"ANS CR","ANSP (AUA)",1848,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"ARMATS","ANSP (AUA)",118,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"Albcontrol","ANSP (AUA)",540,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"Austro Control","ANSP (AUA)",2351,543,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,0,36,13
"2013",5,"MAY",02-MAY-13,"Avinor","ANSP (AUA)",1880,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"BULATSA","ANSP (AUA)",1482,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"Belgocontrol","ANSP (AUA)",1611,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,40,12
"2013",5,"MAY",02-MAY-13,"Croatia Control","ANSP (AUA)",1296,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"DCAC Cyprus","ANSP (AUA)",863,2433,0,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,69
"2013",5,"MAY",02-MAY-13,"DFS","ANSP (AUA)",8047,309,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11
"2013",5,"MAY",02-MAY-13,"DHMI","ANSP (AUA)",3161,130,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,11,3
"2013",5,"MAY",02-MAY-13,"DSNA","ANSP (AUA)",7973,809,0,279,0,0,0,0,0,0,0,0,0,0,0,0,530,0,67,21
"2013",5,"MAY",02-MAY-13,"EANS","ANSP (AUA)",503,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"ENAIRE","ANSP (AUA)",4491,1022,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,29
"2013",5,"MAY",02-MAY-13,"ENAV","ANSP (AUA)",4205,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"EUROCONTROL Area (MS)","AREA (AUA)",27512,8233,0,6341,0,0,0,0,0,0,130,543,0,0,0,0,1219,0,585,228
"2013",5,"MAY",02-MAY-13,"Finavia","ANSP (AUA)",717,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"HCAA","ANSP (AUA)",1760,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"HungaroControl (EC)","ANSP (AUA)",1629,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"IAA","ANSP (AUA)",1552,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"LFV","ANSP (AUA)",2145,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"LGS","ANSP (AUA)",633,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"LPS","ANSP (AUA)",1019,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"LVNL","ANSP (AUA)",1752,816,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,23
"2013",5,"MAY",02-MAY-13,"M-NAV","ANSP (AUA)",300,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"MATS","ANSP (AUA)",284,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"MUAC","ANSP (AUA)",4798,945,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,31
"2013",5,"MAY",02-MAY-13,"MoldATSA","ANSP (AUA)",211,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"NATS (Continental)","ANSP (AUA)",6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",5,"MAY",02-MAY-13,"NAV Portugal (Continental)","ANSP (AUA)",1203,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"NAVIAIR","ANSP (AUA)",1883,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"Oro Navigacija","ANSP (AUA)",581,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"PANSA","ANSP (AUA)",1713,127,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
"2013",5,"MAY",02-MAY-13,"ROMATSA","ANSP (AUA)",1320,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"SES Area (RP1)","AREA (AUA)",25864,8103,0,6341,0,0,0,0,0,0,0,543,0,0,0,0,1219,0,574,225
"2013",5,"MAY",02-MAY-13,"SMATSA","ANSP (AUA)",1369,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"Skyguide","ANSP (AUA)",3237,619,0,410,0,0,0,0,0,0,0,0,0,0,0,0,209,0,31,15
"2013",5,"MAY",02-MAY-13,"Slovenia Control","ANSP (AUA)",653,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",02-MAY-13,"UkSATSE","ANSP (AUA)",1296,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",03-MAY-13,"ANA LUX","ANSP (AUA)",186,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",03-MAY-13,"ANS CR","ANSP (AUA)",1867,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",03-MAY-13,"ARMATS","ANSP (AUA)",155,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",03-MAY-13,"Albcontrol","ANSP (AUA)",589,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",03-MAY-13,"Austro Control","ANSP (AUA)",2467,619,0,0,0,0,0,0,0,0,0,619,0,0,0,0,0,0,43,21
"2013",5,"MAY",03-MAY-13,"Avinor","ANSP (AUA)",1852,227,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6
"2013",5,"MAY",03-MAY-13,"BULATSA","ANSP (AUA)",1501,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",03-MAY-13,"Belgocontrol","ANSP (AUA)",1679,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",03-MAY-13,"Croatia Control","ANSP (AUA)",1450,,,,,,,,,,,,,,,,,,,
"2013",5,"MAY",03-MAY-13,"DCAC Cyprus","ANSP (AUA)",760,441,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15
"2013",5,"MAY",03-MAY-13,"DFS","ANSP (AUA)",8343,359,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12
"2013",5,"MAY",03-MAY-13,"DHMI","ANSP (AUA)",3203,103,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,10,2
"2013",5,"MAY",03-MAY-13,"DSNA","ANSP (AUA)",8567,712,0,596,0,0,0,0,0,0,116,0,0,0,0,0,0,0,60,19
