"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2013",9,"SEP",01-SEP-13,"Albania","COUNTRY (FIR)",862,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Armenia","COUNTRY (FIR)",141,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Austria","COUNTRY (FIR)",3889,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,19,4
"2013",9,"SEP",01-SEP-13,"Belgium","COUNTRY (FIR)",3303,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Bosnia and Herzegovina","COUNTRY (FIR)",1122,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Bulgaria","COUNTRY (FIR)",2198,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Croatia","COUNTRY (FIR)",2110,1534,0,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44
"2013",9,"SEP",01-SEP-13,"Cyprus","COUNTRY (FIR)",1011,5072,0,5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,158
"2013",9,"SEP",01-SEP-13,"Czech Republic","COUNTRY (FIR)",2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",9,"SEP",01-SEP-13,"Denmark","COUNTRY (FIR)",1763,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Estonia","COUNTRY (FIR)",574,77,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
"2013",9,"SEP",01-SEP-13,"Finland","COUNTRY (FIR)",639,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"France","COUNTRY (FIR)",9967,3149,0,3070,0,0,0,0,0,0,0,0,0,0,79,0,0,0,243,86
"2013",9,"SEP",01-SEP-13,"Georgia","COUNTRY (FIR)",301,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Germany","COUNTRY (FIR)",8916,4124,0,1595,0,0,0,0,0,0,0,0,0,2529,0,0,0,0,286,104
"2013",9,"SEP",01-SEP-13,"Greece","COUNTRY (FIR)",2833,1739,0,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,52
"2013",9,"SEP",01-SEP-13,"Hungary","COUNTRY (FIR)",2151,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Ireland","COUNTRY (FIR)",1245,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Italy","COUNTRY (FIR)",6303,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Latvia","COUNTRY (FIR)",703,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Lithuania","COUNTRY (FIR)",715,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Malta","COUNTRY (FIR)",372,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Moldova","COUNTRY (FIR)",282,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Netherlands","COUNTRY (FIR)",3218,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,16
"2013",9,"SEP",01-SEP-13,"Norway","COUNTRY (FIR)",1569,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Poland","COUNTRY (FIR)",2152,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Portugal","COUNTRY (FIR)",1539,646,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,44,19
"2013",9,"SEP",01-SEP-13,"Portugal Continental","COUNTRY (FIR)",1383,646,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,44,19
"2013",9,"SEP",01-SEP-13,"Portugal Santa Maria","COUNTRY (FIR)",320,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Romania","COUNTRY (FIR)",1842,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Serbia and Montenegro","COUNTRY (FIR)",2161,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Slovakia","COUNTRY (FIR)",1437,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Slovenia","COUNTRY (FIR)",1355,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Spain","COUNTRY (FIR)",5776,2426,0,2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,63
"2013",9,"SEP",01-SEP-13,"Spain Canarias","COUNTRY (FIR)",715,315,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10
"2013",9,"SEP",01-SEP-13,"Spain Continental","COUNTRY (FIR)",5533,2111,0,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,53
"2013",9,"SEP",01-SEP-13,"Sweden","COUNTRY (FIR)",2021,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Switzerland","COUNTRY (FIR)",3340,660,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,21
"2013",9,"SEP",01-SEP-13,"The former Yugoslav Republic of Macedonia","COUNTRY (FIR)",532,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Turkey","COUNTRY (FIR)",4124,410,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,25,14
"2013",9,"SEP",01-SEP-13,"UK Continental","COUNTRY (FIR)",6572,963,0,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,24
"2013",9,"SEP",01-SEP-13,"UK Oceanic","COUNTRY (FIR)",1272,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"Ukraine","COUNTRY (FIR)",1786,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",01-SEP-13,"United Kingdom","COUNTRY (FIR)",6880,963,0,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,24
"2013",9,"SEP",02-SEP-13,"Albania","COUNTRY (FIR)",747,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Armenia","COUNTRY (FIR)",151,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Austria","COUNTRY (FIR)",3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",9,"SEP",02-SEP-13,"Belgium","COUNTRY (FIR)",3524,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Bosnia and Herzegovina","COUNTRY (FIR)",1014,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Bulgaria","COUNTRY (FIR)",1950,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Croatia","COUNTRY (FIR)",1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",9,"SEP",02-SEP-13,"Cyprus","COUNTRY (FIR)",887,211,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,19,5
"2013",9,"SEP",02-SEP-13,"Czech Republic","COUNTRY (FIR)",2145,599,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15
"2013",9,"SEP",02-SEP-13,"Denmark","COUNTRY (FIR)",1959,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Estonia","COUNTRY (FIR)",521,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Finland","COUNTRY (FIR)",780,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"France","COUNTRY (FIR)",9828,5147,0,4150,0,0,0,0,400,0,597,0,0,0,0,0,0,0,345,153
"2013",9,"SEP",02-SEP-13,"Georgia","COUNTRY (FIR)",286,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Germany","COUNTRY (FIR)",9617,876,0,717,0,0,0,0,0,0,0,0,0,159,0,0,0,0,67,22
"2013",9,"SEP",02-SEP-13,"Greece","COUNTRY (FIR)",2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",9,"SEP",02-SEP-13,"Hungary","COUNTRY (FIR)",1990,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Ireland","COUNTRY (FIR)",1300,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Italy","COUNTRY (FIR)",5790,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Latvia","COUNTRY (FIR)",661,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Lithuania","COUNTRY (FIR)",709,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Malta","COUNTRY (FIR)",324,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Moldova","COUNTRY (FIR)",228,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Netherlands","COUNTRY (FIR)",3571,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"2013",9,"SEP",02-SEP-13,"Norway","COUNTRY (FIR)",2099,376,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,23,10
"2013",9,"SEP",02-SEP-13,"Poland","COUNTRY (FIR)",2145,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Portugal","COUNTRY (FIR)",1550,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Portugal Continental","COUNTRY (FIR)",1352,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Portugal Santa Maria","COUNTRY (FIR)",355,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Romania","COUNTRY (FIR)",1736,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Serbia and Montenegro","COUNTRY (FIR)",1934,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Slovakia","COUNTRY (FIR)",1316,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Slovenia","COUNTRY (FIR)",1161,,,,,,,,,,,,,,,,,,,
"2013",9,"SEP",02-SEP-13,"Spain","COUNTRY (FIR)",5388,2315,0,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,61
