"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2013",4,"APR",01-APR-13,"Albania","COUNTRY (FIR)",467,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Armenia","COUNTRY (FIR)",122,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Austria","COUNTRY (FIR)",2628,159,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,17,5
"2013",4,"APR",01-APR-13,"Belgium","COUNTRY (FIR)",2802,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Bosnia and Herzegovina","COUNTRY (FIR)",563,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Bulgaria","COUNTRY (FIR)",1150,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Croatia","COUNTRY (FIR)",1060,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Cyprus","COUNTRY (FIR)",733,145,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
"2013",4,"APR",01-APR-13,"Czech Republic","COUNTRY (FIR)",1596,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Denmark","COUNTRY (FIR)",1578,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Estonia","COUNTRY (FIR)",447,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Finland","COUNTRY (FIR)",628,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"France","COUNTRY (FIR)",7597,102,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
"2013",4,"APR",01-APR-13,"Georgia","COUNTRY (FIR)",254,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Germany","COUNTRY (FIR)",7160,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Greece","COUNTRY (FIR)",1379,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Hungary","COUNTRY (FIR)",1330,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Ireland","COUNTRY (FIR)",1176,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Italy","COUNTRY (FIR)",4193,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Latvia","COUNTRY (FIR)",590,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Lithuania","COUNTRY (FIR)",590,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Malta","COUNTRY (FIR)",297,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Moldova","COUNTRY (FIR)",158,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Netherlands","COUNTRY (FIR)",2918,437,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,13
"2013",4,"APR",01-APR-13,"Norway","COUNTRY (FIR)",1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",4,"APR",01-APR-13,"Poland","COUNTRY (FIR)",1523,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Portugal","COUNTRY (FIR)",1479,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Portugal Continental","COUNTRY (FIR)",1317,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Portugal Santa Maria","COUNTRY (FIR)",345,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Romania","COUNTRY (FIR)",1161,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Serbia and Montenegro","COUNTRY (FIR)",1075,52,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,2,1
"2013",4,"APR",01-APR-13,"Slovakia","COUNTRY (FIR)",875,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Slovenia","COUNTRY (FIR)",705,,,,,,,,,,,,,,,,,,,
"2013",4,"APR",01-APR-13,"Spain","COUNTRY (FIR)",4599,2759,0,575,0,0,0,0,0,0,0,0,0,0,0,0,2184,0,172,89
"2013",4,"APR",01-APR-13,"Spain Canarias","COUNTRY (FIR)",775,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595,0,81,54
