"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2013",11,"NOV",01-NOV-13,"Albania","COUNTRY (FIR)",454,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Armenia","COUNTRY (FIR)",174,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Austria","COUNTRY (FIR)",2824,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"2013",11,"NOV",01-NOV-13,"Belgium","COUNTRY (FIR)",3030,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Bosnia and Herzegovina","COUNTRY (FIR)",660,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Bulgaria","COUNTRY (FIR)",1432,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Croatia","COUNTRY (FIR)",1163,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Cyprus","COUNTRY (FIR)",679,740,0,0,0,0,0,0,0,0,0,740,0,0,0,0,0,0,40,21
"2013",11,"NOV",01-NOV-13,"Czech Republic","COUNTRY (FIR)",1814,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Denmark","COUNTRY (FIR)",1822,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Estonia","COUNTRY (FIR)",531,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Finland","COUNTRY (FIR)",736,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"France","COUNTRY (FIR)",7328,622,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,15
"2013",11,"NOV",01-NOV-13,"Georgia","COUNTRY (FIR)",308,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Germany","COUNTRY (FIR)",8206,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Greece","COUNTRY (FIR)",1342,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Hungary","COUNTRY (FIR)",1615,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Ireland","COUNTRY (FIR)",1301,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Italy","COUNTRY (FIR)",3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",11,"NOV",01-NOV-13,"Latvia","COUNTRY (FIR)",661,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Lithuania","COUNTRY (FIR)",668,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Malta","COUNTRY (FIR)",328,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Moldova","COUNTRY (FIR)",175,,,,,,,,,,,,,,,,,,,
"2013",11,"NOV",01-NOV-13,"Netherlands","COUNTRY (FIR)",3130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",11,"NOV",01-NOV-13,"Norway","COUNTRY (FIR)",1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",11,"NOV",01-NOV-13,"Poland","COUNTRY (FIR)",1695,695,0,593,0,0,0,0,0,0,0,0,0,102,0,0,0,0,52,19
