"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2015",7,"JUL",01-JUL-15,"Albania","COUNTRY (FIR)",675,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"Armenia","COUNTRY (FIR)",133,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"Austria","COUNTRY (FIR)",4063,809,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25
"2015",7,"JUL",01-JUL-15,"BLUE MED FAB","FAB (FIR)",8046,6853,0,2466,0,0,0,0,0,0,1585,0,0,2275,527,0,0,0,363,198
"2015",7,"JUL",01-JUL-15,"Baltic FAB","FAB (FIR)",2665,449,0,0,0,0,0,0,0,0,83,0,0,366,0,0,0,0,30,15
"2015",7,"JUL",01-JUL-15,"Belgium","COUNTRY (FIR)",3792,5637,0,4362,0,0,0,0,529,0,746,0,0,0,0,0,0,0,365,157
"2015",7,"JUL",01-JUL-15,"Bosnia and Herzegovina","COUNTRY (FIR)",1101,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"Bulgaria","COUNTRY (FIR)",2659,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"Croatia","COUNTRY (FIR)",1895,7261,0,7261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,220
"2015",7,"JUL",01-JUL-15,"Cyprus","COUNTRY (FIR)",1030,6109,0,1722,0,0,0,0,0,0,1585,0,0,2275,527,0,0,0,310,176
"2015",7,"JUL",01-JUL-15,"Czech Republic","COUNTRY (FIR)",2411,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"DANUBE FAB","FAB (FIR)",3074,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"DK-SE FAB","FAB (FIR)",3113,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"Denmark","COUNTRY (FIR)",1931,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"Estonia","COUNTRY (FIR)",593,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"FAB CE","FAB (FIR)",6833,8070,0,8070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,245
"2015",7,"JUL",01-JUL-15,"FAB CE (SES RP1)","FAB (FIR)",6303,809,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25
"2015",7,"JUL",01-JUL-15,"FAB CE (SES RP2)","FAB (FIR)",6823,8070,0,8070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,245
"2015",7,"JUL",01-JUL-15,"FABEC","FAB (FIR)",18510,18362,0,10634,0,0,0,0,529,0,791,0,0,390,6018,0,0,0,1158,525
"2015",7,"JUL",01-JUL-15,"Finland","COUNTRY (FIR)",698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",7,"JUL",01-JUL-15,"France","COUNTRY (FIR)",9789,10054,0,4096,0,0,0,0,0,0,45,0,0,0,5913,0,0,0,612,300
"2015",7,"JUL",01-JUL-15,"Georgia","COUNTRY (FIR)",332,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"Germany","COUNTRY (FIR)",9997,2213,0,1718,0,0,0,0,0,0,0,0,0,390,105,0,0,0,146,59
"2015",7,"JUL",01-JUL-15,"Greece","COUNTRY (FIR)",2747,744,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,22
"2015",7,"JUL",01-JUL-15,"Hungary","COUNTRY (FIR)",2635,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"Ireland","COUNTRY (FIR)",1590,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"Italy","COUNTRY (FIR)",5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",7,"JUL",01-JUL-15,"Latvia","COUNTRY (FIR)",727,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"Lithuania","COUNTRY (FIR)",827,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"Malta","COUNTRY (FIR)",319,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"Moldova","COUNTRY (FIR)",172,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"NEFAB","FAB (FIR)",3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",7,"JUL",01-JUL-15,"Netherlands","COUNTRY (FIR)",3715,275,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4
"2015",7,"JUL",01-JUL-15,"Norway","COUNTRY (FIR)",1850,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"Poland","COUNTRY (FIR)",2393,449,0,0,0,0,0,0,0,0,83,0,0,366,0,0,0,0,30,15
"2015",7,"JUL",01-JUL-15,"Portugal","COUNTRY (FIR)",1583,1710,0,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,52
"2015",7,"JUL",01-JUL-15,"Portugal Continental","COUNTRY (FIR)",1396,1710,0,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,52
"2015",7,"JUL",01-JUL-15,"Portugal Santa Maria","COUNTRY (FIR)",348,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"Romania","COUNTRY (FIR)",2215,,,,,,,,,,,,,,,,,,,
"2015",7,"JUL",01-JUL-15,"SES Area (RP2)","AREA (FIR)",30040,37073,0,24509,0,0,0,0,529,0,2459,0,0,3031,6545,0,0,0,2140,1077
"2015",7,"JUL",01-JUL-15,"SW FAB","FAB (FIR)",5763,3339,0,3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,94
"2015",7,"JUL",01-JUL-15,"Serbia and Montenegro","COUNTRY (FIR)",2164,130,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,2,2
"2015",7,"JUL",01-JUL-15,"Slovakia","COUNTRY (FIR)",1644,,,,,,,,,,,,,,,,,,,
