"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2015",5,"MAY",01-MAY-15,"Albania","COUNTRY (FIR)",571,,,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"Armenia","COUNTRY (FIR)",118,,,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"Austria","COUNTRY (FIR)",3276,,,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"BLUE MED FAB","FAB (FIR)",6659,2005,0,18,0,0,0,0,0,0,0,0,0,1987,0,0,0,0,106,59
"2015",5,"MAY",01-MAY-15,"Baltic FAB","FAB (FIR)",2151,499,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17
"2015",5,"MAY",01-MAY-15,"Belgium","COUNTRY (FIR)",3281,3806,0,2912,0,0,0,0,0,0,0,0,0,894,0,0,0,0,269,92
"2015",5,"MAY",01-MAY-15,"Bosnia and Herzegovina","COUNTRY (FIR)",829,,,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"Bulgaria","COUNTRY (FIR)",2123,,,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"Croatia","COUNTRY (FIR)",1469,,,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"Cyprus","COUNTRY (FIR)",862,2005,0,18,0,0,0,0,0,0,0,0,0,1987,0,0,0,0,106,59
"2015",5,"MAY",01-MAY-15,"Czech Republic","COUNTRY (FIR)",2094,,,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"DANUBE FAB","FAB (FIR)",2454,,,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"DK-SE FAB","FAB (FIR)",2288,,,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"Denmark","COUNTRY (FIR)",1571,,,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"Estonia","COUNTRY (FIR)",545,,,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"FAB CE","FAB (FIR)",5525,,,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"FAB CE (SES RP1)","FAB (FIR)",5033,,,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"FAB CE (SES RP2)","FAB (FIR)",5511,,,,,,,,,,,,,,,,,,,
