"YEAR","ENTITY_NAME","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1"
"2015","NEFAB",92478,3445,0,1591,0,0,0,0,0,0,0,0,0,1854,0,0,0,0
"2015","Baltic FAB",73943,11775,0,10652,0,0,0,0,0,0,852,0,0,271,0,0,0,0
"2015","UK-Ireland FAB",219084,25770,0,4595,0,0,0,0,0,0,0,0,0,2683,0,0,18492,0
"2015","BLUE MED FAB",235444,117338,0,61139,0,0,0,0,0,0,0,0,0,36166,14268,0,5765,0
"2015","DK-SE FAB",94099,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
"2015","SW FAB",169720,94900,0,62743,0,0,0,4186,0,0,2695,0,0,4094,0,0,21182,0
"2015","DANUBE FAB",90803,,,,,,,,,,,,,,,,,
"2015","FABEC",533398,279736,0,142243,0,0,3224,0,19420,0,347,19218,0,23096,2444,0,69744,0
"2015","FAB CE (SES RP2)",198091,20646,0,9595,0,0,0,0,0,0,103,0,0,0,0,0,10948,0
