"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2014",12,"DEC",01-DEC-14,"ANA LUX","ANSP (AUA)",195,,,,,,,,,,,,,,,,,,,
"2014",12,"DEC",01-DEC-14,"ANS CR","ANSP (AUA)",1574,,,,,,,,,,,,,,,,,,,
"2014",12,"DEC",01-DEC-14,"ARMATS","ANSP (AUA)",112,,,,,,,,,,,,,,,,,,,
"2014",12,"DEC",01-DEC-14,"Albcontrol","ANSP (AUA)",332,,,,,,,,,,,,,,,,,,,
"2014",12,"DEC",01-DEC-14,"Austro Control","ANSP (AUA)",1987,,,,,,,,,,,,,,,,,,,
"2014",12,"DEC",01-DEC-14,"Avinor","ANSP (AUA)",1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",12,"DEC",01-DEC-14,"BULATSA","ANSP (AUA)",1426,,,,,,,,,,,,,,,,,,,
"2014",12,"DEC",01-DEC-14,"Belgocontrol","ANSP (AUA)",1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",12,"DEC",01-DEC-14,"Croatia Control","ANSP (AUA)",903,,,,,,,,,,,,,,,,,,,
"2014",12,"DEC",01-DEC-14,"DCAC Cyprus","ANSP (AUA)",690,,,,,,,,,,,,,,,,,,,
"2014",12,"DEC",01-DEC-14,"DFS","ANSP (AUA)",6608,578,0,184,0,0,0,0,0,0,0,394,0,0,0,0,0,0,54,12
"2014",12,"DEC",01-DEC-14,"DHMI","ANSP (AUA)",2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",12,"DEC",01-DEC-14,"DSNA","ANSP (AUA)",6692,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2014",12,"DEC",01-DEC-14,"EANS","ANSP (AUA)",476,,,,,,,,,,,,,,,,,,,
