"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2016",11,"NOV",01-NOV-16,"Albania","COUNTRY (FIR)",324,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Armenia","COUNTRY (FIR)",100,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Austria","COUNTRY (FIR)",2557,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"BLUE MED FAB","FAB (FIR)",5049,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Baltic FAB","FAB (FIR)",1949,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
"2016",11,"NOV",01-NOV-16,"Belgium","COUNTRY (FIR)",2967,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Bosnia and Herzegovina","COUNTRY (FIR)",652,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Bulgaria","COUNTRY (FIR)",1621,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Croatia","COUNTRY (FIR)",1063,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Cyprus","COUNTRY (FIR)",739,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Czech Republic","COUNTRY (FIR)",1865,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"DANUBE FAB","FAB (FIR)",2019,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"DK-SE FAB","FAB (FIR)",2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",11,"NOV",01-NOV-16,"Denmark","COUNTRY (FIR)",1698,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Estonia","COUNTRY (FIR)",483,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"FAB CE","FAB (FIR)",4586,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"FAB CE (SES RP1)","FAB (FIR)",4163,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"FAB CE (SES RP2)","FAB (FIR)",4576,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"FABEC","FAB (FIR)",14203,825,0,574,0,0,0,0,0,0,0,0,0,251,0,0,0,0,68,11
"2016",11,"NOV",01-NOV-16,"Finland","COUNTRY (FIR)",722,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"France","COUNTRY (FIR)",7330,825,0,574,0,0,0,0,0,0,0,0,0,251,0,0,0,0,68,11
"2016",11,"NOV",01-NOV-16,"Georgia","COUNTRY (FIR)",339,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Germany","COUNTRY (FIR)",7769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",11,"NOV",01-NOV-16,"Greece","COUNTRY (FIR)",1283,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Hungary","COUNTRY (FIR)",1645,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Ireland","COUNTRY (FIR)",1357,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Italy","COUNTRY (FIR)",3823,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Latvia","COUNTRY (FIR)",588,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Lithuania","COUNTRY (FIR)",636,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Malta","COUNTRY (FIR)",277,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Moldova","COUNTRY (FIR)",98,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"NEFAB","FAB (FIR)",2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",11,"NOV",01-NOV-16,"Netherlands","COUNTRY (FIR)",3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",11,"NOV",01-NOV-16,"Norway","COUNTRY (FIR)",1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",11,"NOV",01-NOV-16,"Poland","COUNTRY (FIR)",1728,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
"2016",11,"NOV",01-NOV-16,"Portugal","COUNTRY (FIR)",1654,362,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14
"2016",11,"NOV",01-NOV-16,"Portugal Continental","COUNTRY (FIR)",1461,362,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14
"2016",11,"NOV",01-NOV-16,"Portugal Santa Maria","COUNTRY (FIR)",398,,,,,,,,,,,,,,,,,,,
"2016",11,"NOV",01-NOV-16,"Romania","COUNTRY (FIR)",1429,,,,,,,,,,,,,,,,,,,
