"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2015",10,"OCT",01-OCT-15,"ANA LUX","ANSP (AUA)",211,,,,,,,,,,,,,,,,,,,
"2015",10,"OCT",01-OCT-15,"ANS CR","ANSP (AUA)",2435,,,,,,,,,,,,,,,,,,,
"2015",10,"OCT",01-OCT-15,"ARMATS","ANSP (AUA)",118,,,,,,,,,,,,,,,,,,,
"2015",10,"OCT",01-OCT-15,"Albcontrol","ANSP (AUA)",559,,,,,,,,,,,,,,,,,,,
"2015",10,"OCT",01-OCT-15,"Austro Control","ANSP (AUA)",2878,,,,,,,,,,,,,,,,,,,
"2015",10,"OCT",01-OCT-15,"Avinor","ANSP (AUA)",1984,,,,,,,,,,,,,,,,,,,
"2015",10,"OCT",01-OCT-15,"BULATSA","ANSP (AUA)",2487,,,,,,,,,,,,,,,,,,,
"2015",10,"OCT",01-OCT-15,"Belgocontrol","ANSP (AUA)",1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",10,"OCT",01-OCT-15,"Croatia Control","ANSP (AUA)",1599,,,,,,,,,,,,,,,,,,,
"2015",10,"OCT",01-OCT-15,"DCAC Cyprus","ANSP (AUA)",1102,3423,0,2973,0,0,0,0,0,0,0,0,0,450,0,0,0,0,189,108
"2015",10,"OCT",01-OCT-15,"DFS","ANSP (AUA)",9181,1466,0,692,0,0,0,0,704,0,70,0,0,0,0,0,0,0,117,36
"2015",10,"OCT",01-OCT-15,"DHMI","ANSP (AUA)",4261,187,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4
"2015",10,"OCT",01-OCT-15,"DSNA","ANSP (AUA)",9116,3464,0,2689,0,0,0,0,0,489,0,0,0,0,0,0,286,0,248,95
"2015",10,"OCT",01-OCT-15,"EANS","ANSP (AUA)",610,,,,,,,,,,,,,,,,,,,
