"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1"
"2015",5,"MAY",01-MAY-15,"ANA LUX","ANSP (AUA)",187,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"ANS CR","ANSP (AUA)",2064,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"ARMATS","ANSP (AUA)",118,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"Albcontrol","ANSP (AUA)",571,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"Austro Control","ANSP (AUA)",2461,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"Avinor","ANSP (AUA)",1321,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"BLUE MED FAB","FAB (FIR)",6659,2005,0,18,0,0,0,0,0,0,0,0,0,1987,0,0,0,0
"2015",5,"MAY",01-MAY-15,"BULATSA","ANSP (AUA)",2123,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"Baltic FAB","FAB (FIR)",2151,499,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",5,"MAY",01-MAY-15,"Belgocontrol","ANSP (AUA)",1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",5,"MAY",01-MAY-15,"Croatia Control","ANSP (AUA)",1461,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"DANUBE FAB","FAB (FIR)",2454,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"DCAC Cyprus","ANSP (AUA)",862,2005,0,18,0,0,0,0,0,0,0,0,0,1987,0,0,0,0
"2015",5,"MAY",01-MAY-15,"DFS","ANSP (AUA)",7494,1380,0,877,0,0,0,0,0,0,0,503,0,0,0,0,0,0
"2015",5,"MAY",01-MAY-15,"DHMI","ANSP (AUA)",3838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",5,"MAY",01-MAY-15,"DK-SE FAB","FAB (FIR)",2288,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"DSNA","ANSP (AUA)",8210,7124,0,6364,0,0,0,0,0,0,0,0,0,0,0,0,760,0
"2015",5,"MAY",01-MAY-15,"EANS","ANSP (AUA)",545,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"ENAIRE","ANSP (AUA)",4979,710,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",5,"MAY",01-MAY-15,"ENAV","ANSP (AUA)",4554,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"EUROCONTROL Area (MS)","AREA (AUA)",26315,15524,0,11380,0,0,0,0,0,0,0,503,0,2881,0,0,760,0
"2015",5,"MAY",01-MAY-15,"FAB CE","FAB (FIR)",5525,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"FAB CE (SES RP1)","FAB (FIR)",5033,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"FAB CE (SES RP2)","FAB (FIR)",5511,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"FABEC","FAB (FIR)",15419,12310,0,10153,0,0,0,0,0,0,0,503,0,894,0,0,760,0
"2015",5,"MAY",01-MAY-15,"Finavia","ANSP (AUA)",534,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"HCAA","ANSP (AUA)",1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",5,"MAY",01-MAY-15,"HungaroControl (EC)","ANSP (AUA)",1997,,,,,,,,,,,,,,,,,
"2015",5,"MAY",01-MAY-15,"IAA","ANSP (AUA)",1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",5,"MAY",01-MAY-15,"LFV","ANSP (AUA)",1538,,,,,,,,,,,,,,,,,
