"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2014",8,"AUG",01-AUG-14,"ANA LUX","ANSP (AUA)",199,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"ANS CR","ANSP (AUA)",2406,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"ARMATS","ANSP (AUA)",145,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"Albcontrol","ANSP (AUA)",814,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"Austro Control","ANSP (AUA)",3279,250,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8
"2014",8,"AUG",01-AUG-14,"Avinor","ANSP (AUA)",1921,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"BULATSA","ANSP (AUA)",2782,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"Belgocontrol","ANSP (AUA)",1775,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"Croatia Control","ANSP (AUA)",2114,2079,0,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,61
"2014",8,"AUG",01-AUG-14,"DCAC Cyprus","ANSP (AUA)",984,3948,0,2117,0,0,0,0,1831,0,0,0,0,0,0,0,0,0,204,125
"2014",8,"AUG",01-AUG-14,"DFS","ANSP (AUA)",8994,1019,0,500,0,0,0,0,0,0,0,0,0,241,0,0,278,0,81,26
"2014",8,"AUG",01-AUG-14,"DHMI","ANSP (AUA)",4349,683,0,389,0,0,0,0,0,0,294,0,0,0,0,0,0,0,41,22
"2014",8,"AUG",01-AUG-14,"DSNA","ANSP (AUA)",10025,8077,0,8077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,241
"2014",8,"AUG",01-AUG-14,"EANS","ANSP (AUA)",647,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"ENAIRE","ANSP (AUA)",6072,2053,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,253,0,139,54
"2014",8,"AUG",01-AUG-14,"ENAV","ANSP (AUA)",5989,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"EUROCONTROL Area (MS)","AREA (AUA)",32294,29639,0,23838,0,0,0,0,1831,0,294,0,0,2818,0,0,858,0,1861,883
"2014",8,"AUG",01-AUG-14,"Finavia","ANSP (AUA)",649,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"HCAA","ANSP (AUA)",3000,3835,0,1258,0,0,0,0,0,0,0,0,0,2577,0,0,0,0,198,126
"2014",8,"AUG",01-AUG-14,"HungaroControl (EC)","ANSP (AUA)",2711,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"IAA","ANSP (AUA)",1694,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"LFV","ANSP (AUA)",1967,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"LGS","ANSP (AUA)",784,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"LPS","ANSP (AUA)",1812,722,0,395,0,0,0,0,0,0,0,0,0,0,0,0,327,0,50,19
"2014",8,"AUG",01-AUG-14,"LVNL","ANSP (AUA)",1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",8,"AUG",01-AUG-14,"M-NAV","ANSP (AUA)",724,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"MATS","ANSP (AUA)",342,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"MUAC","ANSP (AUA)",5271,1467,0,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,36
"2014",8,"AUG",01-AUG-14,"MoldATSA","ANSP (AUA)",147,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"NATS (Continental)","ANSP (AUA)",7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",8,"AUG",01-AUG-14,"NAV Portugal (Continental)","ANSP (AUA)",1590,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"2014",8,"AUG",01-AUG-14,"NAVIAIR","ANSP (AUA)",1936,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"Oro Navigacija","ANSP (AUA)",721,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"PANSA","ANSP (AUA)",2445,5443,0,5443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,163
"2014",8,"AUG",01-AUG-14,"ROMATSA","ANSP (AUA)",2377,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"SAKAERONAVIGATSIA","ANSP (AUA)",347,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"SES Area (RP1)","AREA (AUA)",30272,26877,0,21370,0,0,0,0,1831,0,0,0,0,2818,0,0,858,0,1695,800
"2014",8,"AUG",01-AUG-14,"SMATSA","ANSP (AUA)",2150,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"Skyguide","ANSP (AUA)",3884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",8,"AUG",01-AUG-14,"Slovenia Control","ANSP (AUA)",1040,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",01-AUG-14,"UkSATSE","ANSP (AUA)",802,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",02-AUG-14,"ANA LUX","ANSP (AUA)",155,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",02-AUG-14,"ANS CR","ANSP (AUA)",2250,,,,,,,,,,,,,,,,,,,
"2014",8,"AUG",02-AUG-14,"ARMATS","ANSP (AUA)",138,,,,,,,,,,,,,,,,,,,
