"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2014",7,"JUL",01-JUL-14,"ANA LUX","ANSP (AUA)",181,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"ANS CR","ANSP (AUA)",2300,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"ARMATS","ANSP (AUA)",161,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"Albcontrol","ANSP (AUA)",767,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"Austro Control","ANSP (AUA)",3009,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"Avinor","ANSP (AUA)",1891,84,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,8,3
"2014",7,"JUL",01-JUL-14,"BULATSA","ANSP (AUA)",2439,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"Belgocontrol","ANSP (AUA)",1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",7,"JUL",01-JUL-14,"Croatia Control","ANSP (AUA)",1975,54,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,4,2
"2014",7,"JUL",01-JUL-14,"DCAC Cyprus","ANSP (AUA)",887,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"2014",7,"JUL",01-JUL-14,"DFS","ANSP (AUA)",8914,2243,0,113,0,0,0,0,0,0,0,0,0,2130,0,0,0,0,163,63
"2014",7,"JUL",01-JUL-14,"DHMI","ANSP (AUA)",3796,216,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,14,4
"2014",7,"JUL",01-JUL-14,"DSNA","ANSP (AUA)",9231,3133,0,2204,0,0,0,0,22,0,0,0,0,0,0,0,907,0,229,84
"2014",7,"JUL",01-JUL-14,"EANS","ANSP (AUA)",536,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"2014",7,"JUL",01-JUL-14,"ENAIRE","ANSP (AUA)",5468,833,0,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,23
"2014",7,"JUL",01-JUL-14,"ENAV","ANSP (AUA)",5186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",7,"JUL",01-JUL-14,"EUROCONTROL Area (MS)","AREA (AUA)",31009,11292,0,7879,0,0,0,0,22,0,216,0,0,2268,0,0,907,0,848,299
"2014",7,"JUL",01-JUL-14,"Finavia","ANSP (AUA)",591,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"HCAA","ANSP (AUA)",2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",7,"JUL",01-JUL-14,"HungaroControl (EC)","ANSP (AUA)",2189,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"IAA","ANSP (AUA)",1816,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"LFV","ANSP (AUA)",2077,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"LGS","ANSP (AUA)",716,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"LPS","ANSP (AUA)",1485,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"LVNL","ANSP (AUA)",1711,514,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,16
"2014",7,"JUL",01-JUL-14,"M-NAV","ANSP (AUA)",590,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"MATS","ANSP (AUA)",364,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"MUAC","ANSP (AUA)",5252,766,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,18
"2014",7,"JUL",01-JUL-14,"MoldATSA","ANSP (AUA)",239,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"NATS (Continental)","ANSP (AUA)",7107,249,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5
"2014",7,"JUL",01-JUL-14,"NAV Portugal (Continental)","ANSP (AUA)",1359,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"NAVIAIR","ANSP (AUA)",1901,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"Oro Navigacija","ANSP (AUA)",665,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"PANSA","ANSP (AUA)",2267,3159,0,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,80
"2014",7,"JUL",01-JUL-14,"ROMATSA","ANSP (AUA)",2094,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"SAKAERONAVIGATSIA","ANSP (AUA)",306,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"SES Area (RP1)","AREA (AUA)",29103,11050,0,7907,0,0,0,0,22,0,0,0,0,2214,0,0,907,0,833,293
"2014",7,"JUL",01-JUL-14,"SMATSA","ANSP (AUA)",2017,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"Skyguide","ANSP (AUA)",3567,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"2014",7,"JUL",01-JUL-14,"Slovenia Control","ANSP (AUA)",1038,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",01-JUL-14,"UkSATSE","ANSP (AUA)",1200,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"ANA LUX","ANSP (AUA)",194,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"ANS CR","ANSP (AUA)",2194,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"ARMATS","ANSP (AUA)",157,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"Albcontrol","ANSP (AUA)",674,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"Austro Control","ANSP (AUA)",2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",7,"JUL",02-JUL-14,"Avinor","ANSP (AUA)",1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",7,"JUL",02-JUL-14,"BULATSA","ANSP (AUA)",2490,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"Belgocontrol","ANSP (AUA)",1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",7,"JUL",02-JUL-14,"Croatia Control","ANSP (AUA)",1864,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"DCAC Cyprus","ANSP (AUA)",943,421,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11
"2014",7,"JUL",02-JUL-14,"DFS","ANSP (AUA)",9052,2415,0,1492,0,0,0,0,0,0,0,0,0,923,0,0,0,0,158,72
"2014",7,"JUL",02-JUL-14,"DHMI","ANSP (AUA)",3835,389,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,26,12
"2014",7,"JUL",02-JUL-14,"DSNA","ANSP (AUA)",9381,5453,0,4405,0,0,0,0,0,0,1048,0,0,0,0,0,0,0,385,159
"2014",7,"JUL",02-JUL-14,"EANS","ANSP (AUA)",587,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"ENAIRE","ANSP (AUA)",5401,1752,0,684,0,0,0,0,0,0,0,0,0,0,0,0,1068,0,146,43
"2014",7,"JUL",02-JUL-14,"ENAV","ANSP (AUA)",5158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",7,"JUL",02-JUL-14,"EUROCONTROL Area (MS)","AREA (AUA)",31079,16004,0,12576,0,0,0,0,0,0,1437,0,0,923,0,0,1068,0,1131,462
"2014",7,"JUL",02-JUL-14,"Finavia","ANSP (AUA)",630,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"HCAA","ANSP (AUA)",2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",7,"JUL",02-JUL-14,"HungaroControl (EC)","ANSP (AUA)",2182,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"IAA","ANSP (AUA)",1709,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"LFV","ANSP (AUA)",2167,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"LGS","ANSP (AUA)",750,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"LPS","ANSP (AUA)",1455,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"LVNL","ANSP (AUA)",1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",7,"JUL",02-JUL-14,"M-NAV","ANSP (AUA)",591,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"MATS","ANSP (AUA)",330,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"MUAC","ANSP (AUA)",5371,1776,0,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,52
"2014",7,"JUL",02-JUL-14,"MoldATSA","ANSP (AUA)",229,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"NATS (Continental)","ANSP (AUA)",7149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",7,"JUL",02-JUL-14,"NAV Portugal (Continental)","ANSP (AUA)",1380,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"NAVIAIR","ANSP (AUA)",1960,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"Oro Navigacija","ANSP (AUA)",734,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"PANSA","ANSP (AUA)",2289,3764,0,3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,112
"2014",7,"JUL",02-JUL-14,"ROMATSA","ANSP (AUA)",2136,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"SAKAERONAVIGATSIA","ANSP (AUA)",310,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"SES Area (RP1)","AREA (AUA)",29228,15615,0,12576,0,0,0,0,0,0,1048,0,0,923,0,0,1068,0,1105,450
"2014",7,"JUL",02-JUL-14,"SMATSA","ANSP (AUA)",1981,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"Skyguide","ANSP (AUA)",3635,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"2014",7,"JUL",02-JUL-14,"Slovenia Control","ANSP (AUA)",976,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",02-JUL-14,"UkSATSE","ANSP (AUA)",1230,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",03-JUL-14,"ANA LUX","ANSP (AUA)",205,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",03-JUL-14,"ANS CR","ANSP (AUA)",2323,777,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,15
"2014",7,"JUL",03-JUL-14,"ARMATS","ANSP (AUA)",151,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",03-JUL-14,"Albcontrol","ANSP (AUA)",723,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",03-JUL-14,"Austro Control","ANSP (AUA)",3005,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
"2014",7,"JUL",03-JUL-14,"Avinor","ANSP (AUA)",1897,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",03-JUL-14,"BULATSA","ANSP (AUA)",2557,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",03-JUL-14,"Belgocontrol","ANSP (AUA)",1941,,,,,,,,,,,,,,,,,,,
"2014",7,"JUL",03-JUL-14,"Croatia Control","ANSP (AUA)",1965,445,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13
"2014",7,"JUL",03-JUL-14,"DCAC Cyprus","ANSP (AUA)",1000,,,,,,,,,,,,,,,,,,,
