"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1"
"2015",4,"APR",01-APR-15,"IAA","ANSP (AUA)",1494,,,,,,,,,,,,,,,,,
"2015",4,"APR",01-APR-15,"LFV","ANSP (AUA)",2041,,,,,,,,,,,,,,,,,
"2015",4,"APR",01-APR-15,"LGS","ANSP (AUA)",623,,,,,,,,,,,,,,,,,
"2015",4,"APR",01-APR-15,"LPS","ANSP (AUA)",1120,,,,,,,,,,,,,,,,,
"2015",4,"APR",01-APR-15,"LVNL","ANSP (AUA)",1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",01-APR-15,"M-NAV","ANSP (AUA)",267,,,,,,,,,,,,,,,,,
"2015",4,"APR",01-APR-15,"MATS","ANSP (AUA)",307,,,,,,,,,,,,,,,,,
"2015",4,"APR",01-APR-15,"MUAC","ANSP (AUA)",4658,1312,0,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",01-APR-15,"MoldATSA","ANSP (AUA)",122,,,,,,,,,,,,,,,,,
"2015",4,"APR",01-APR-15,"NATS (Continental)","ANSP (AUA)",6221,489,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,0
"2015",4,"APR",01-APR-15,"NAV Portugal (Continental)","ANSP (AUA)",1336,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
"2015",4,"APR",01-APR-15,"NAVIAIR","ANSP (AUA)",1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",01-APR-15,"NEFAB","FAB (FIR)",2772,78,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",01-APR-15,"Oro Navigacija","ANSP (AUA)",616,,,,,,,,,,,,,,,,,
"2015",4,"APR",01-APR-15,"PANSA","ANSP (AUA)",1785,130,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",01-APR-15,"ROMATSA","ANSP (AUA)",1617,,,,,,,,,,,,,,,,,
"2015",4,"APR",01-APR-15,"SAKAERONAVIGATSIA","ANSP (AUA)",296,,,,,,,,,,,,,,,,,
"2015",4,"APR",01-APR-15,"SES Area (RP1)","AREA (AUA)",25183,16163,0,14079,0,0,0,0,0,0,0,0,0,1402,20,0,662,0
"2015",4,"APR",01-APR-15,"SES Area (RP2)","AREA (FIR)",25265,16163,0,14079,0,0,0,0,0,0,0,0,0,1402,20,0,662,0
"2015",4,"APR",01-APR-15,"SMATSA","ANSP (AUA)",1346,,,,,,,,,,,,,,,,,
"2015",4,"APR",01-APR-15,"SW FAB","FAB (FIR)",4795,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
"2015",4,"APR",01-APR-15,"Skyguide","ANSP (AUA)",3130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",01-APR-15,"Slovenia Control","ANSP (AUA)",692,,,,,,,,,,,,,,,,,
"2015",4,"APR",01-APR-15,"UK-Ireland FAB","FAB (FIR)",6440,489,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,0
"2015",4,"APR",01-APR-15,"UkSATSE","ANSP (AUA)",493,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"ANA LUX","ANSP (AUA)",196,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"ANS CR","ANSP (AUA)",1815,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"ARMATS","ANSP (AUA)",106,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"Albcontrol","ANSP (AUA)",520,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"Austro Control","ANSP (AUA)",2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"Avinor","ANSP (AUA)",1238,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"BLUE MED FAB","FAB (FIR)",6411,6552,0,2051,0,0,0,0,0,0,0,0,0,4501,0,0,0,0
"2015",4,"APR",02-APR-15,"BULATSA","ANSP (AUA)",1785,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"Baltic FAB","FAB (FIR)",2175,688,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"Belgocontrol","ANSP (AUA)",1731,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"Croatia Control","ANSP (AUA)",1262,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"DANUBE FAB","FAB (FIR)",2163,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"DCAC Cyprus","ANSP (AUA)",1006,6552,0,2051,0,0,0,0,0,0,0,0,0,4501,0,0,0,0
"2015",4,"APR",02-APR-15,"DFS","ANSP (AUA)",7664,520,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"DHMI","ANSP (AUA)",3416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"DK-SE FAB","FAB (FIR)",2685,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"DSNA","ANSP (AUA)",8353,1918,0,1890,0,0,0,0,0,0,28,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"EANS","ANSP (AUA)",488,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"ENAIRE","ANSP (AUA)",4746,235,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"ENAV","ANSP (AUA)",4370,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"EUROCONTROL Area (MS)","AREA (AUA)",27333,12402,0,7873,0,0,0,0,0,0,28,0,0,4501,0,0,0,0
"2015",4,"APR",02-APR-15,"FAB CE","FAB (FIR)",5132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"FAB CE (SES RP1)","FAB (FIR)",4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"FAB CE (SES RP2)","FAB (FIR)",5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"FABEC","FAB (FIR)",15941,4927,0,4899,0,0,0,0,0,0,28,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"Finavia","ANSP (AUA)",622,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"HCAA","ANSP (AUA)",1749,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"HungaroControl (EC)","ANSP (AUA)",1829,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"IAA","ANSP (AUA)",1589,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"LFV","ANSP (AUA)",1931,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"LGS","ANSP (AUA)",677,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"LPS","ANSP (AUA)",1114,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"LVNL","ANSP (AUA)",1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"M-NAV","ANSP (AUA)",281,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"MATS","ANSP (AUA)",301,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"MUAC","ANSP (AUA)",4733,2489,0,2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"MoldATSA","ANSP (AUA)",113,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"NATS (Continental)","ANSP (AUA)",6475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"NAV Portugal (Continental)","ANSP (AUA)",1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"NAVIAIR","ANSP (AUA)",1677,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"NEFAB","FAB (FIR)",2377,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"Oro Navigacija","ANSP (AUA)",649,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"PANSA","ANSP (AUA)",1863,688,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"ROMATSA","ANSP (AUA)",1539,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"SAKAERONAVIGATSIA","ANSP (AUA)",303,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"SES Area (RP1)","AREA (AUA)",25570,12402,0,7873,0,0,0,0,0,0,28,0,0,4501,0,0,0,0
"2015",4,"APR",02-APR-15,"SES Area (RP2)","AREA (FIR)",25660,12402,0,7873,0,0,0,0,0,0,28,0,0,4501,0,0,0,0
"2015",4,"APR",02-APR-15,"SMATSA","ANSP (AUA)",1398,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"SW FAB","FAB (FIR)",4881,235,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"Skyguide","ANSP (AUA)",3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"Slovenia Control","ANSP (AUA)",642,,,,,,,,,,,,,,,,,
"2015",4,"APR",02-APR-15,"UK-Ireland FAB","FAB (FIR)",6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",02-APR-15,"UkSATSE","ANSP (AUA)",525,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"ANA LUX","ANSP (AUA)",183,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"ANS CR","ANSP (AUA)",1903,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"ARMATS","ANSP (AUA)",126,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"Albcontrol","ANSP (AUA)",490,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"Austro Control","ANSP (AUA)",2320,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"Avinor","ANSP (AUA)",731,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"BLUE MED FAB","FAB (FIR)",6323,1391,0,1284,0,0,0,0,0,0,0,0,0,107,0,0,0,0
"2015",4,"APR",03-APR-15,"BULATSA","ANSP (AUA)",1843,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"Baltic FAB","FAB (FIR)",2063,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"Belgocontrol","ANSP (AUA)",1670,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"Croatia Control","ANSP (AUA)",1272,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"DANUBE FAB","FAB (FIR)",2213,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"DCAC Cyprus","ANSP (AUA)",912,1391,0,1284,0,0,0,0,0,0,0,0,0,107,0,0,0,0
"2015",4,"APR",03-APR-15,"DFS","ANSP (AUA)",7209,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"DHMI","ANSP (AUA)",3524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",03-APR-15,"DK-SE FAB","FAB (FIR)",2084,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"DSNA","ANSP (AUA)",8434,1179,0,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",03-APR-15,"EANS","ANSP (AUA)",502,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"ENAIRE","ANSP (AUA)",4694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",03-APR-15,"ENAV","ANSP (AUA)",4433,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"EUROCONTROL Area (MS)","AREA (AUA)",25324,2640,0,2533,0,0,0,0,0,0,0,0,0,107,0,0,0,0
"2015",4,"APR",03-APR-15,"FAB CE","FAB (FIR)",5159,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"FAB CE (SES RP1)","FAB (FIR)",4694,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"FAB CE (SES RP2)","FAB (FIR)",5139,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"FABEC","FAB (FIR)",15364,1249,0,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",03-APR-15,"Finavia","ANSP (AUA)",504,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"HCAA","ANSP (AUA)",1612,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"HungaroControl (EC)","ANSP (AUA)",1846,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"IAA","ANSP (AUA)",1648,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"LFV","ANSP (AUA)",1456,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"LGS","ANSP (AUA)",655,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"LPS","ANSP (AUA)",1172,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"LVNL","ANSP (AUA)",1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",03-APR-15,"M-NAV","ANSP (AUA)",279,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"MATS","ANSP (AUA)",304,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"MUAC","ANSP (AUA)",4637,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",03-APR-15,"MoldATSA","ANSP (AUA)",93,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"NATS (Continental)","ANSP (AUA)",6089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",03-APR-15,"NAV Portugal (Continental)","ANSP (AUA)",1444,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"NAVIAIR","ANSP (AUA)",1487,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"NEFAB","FAB (FIR)",1708,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"Oro Navigacija","ANSP (AUA)",608,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"PANSA","ANSP (AUA)",1808,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"ROMATSA","ANSP (AUA)",1615,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"SAKAERONAVIGATSIA","ANSP (AUA)",329,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"SES Area (RP1)","AREA (AUA)",23501,2640,0,2533,0,0,0,0,0,0,0,0,0,107,0,0,0,0
"2015",4,"APR",03-APR-15,"SES Area (RP2)","AREA (FIR)",23571,2640,0,2533,0,0,0,0,0,0,0,0,0,107,0,0,0,0
"2015",4,"APR",03-APR-15,"SMATSA","ANSP (AUA)",1352,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"SW FAB","FAB (FIR)",4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",03-APR-15,"Skyguide","ANSP (AUA)",3258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",03-APR-15,"Slovenia Control","ANSP (AUA)",677,,,,,,,,,,,,,,,,,
"2015",4,"APR",03-APR-15,"UK-Ireland FAB","FAB (FIR)",6290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",03-APR-15,"UkSATSE","ANSP (AUA)",486,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"ANA LUX","ANSP (AUA)",127,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"ANS CR","ANSP (AUA)",1684,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"ARMATS","ANSP (AUA)",96,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"Albcontrol","ANSP (AUA)",555,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"Austro Control","ANSP (AUA)",2237,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"Avinor","ANSP (AUA)",900,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"BLUE MED FAB","FAB (FIR)",5954,5923,0,70,0,0,0,0,5406,0,422,0,0,25,0,0,0,0
"2015",4,"APR",04-APR-15,"BULATSA","ANSP (AUA)",1916,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"Baltic FAB","FAB (FIR)",1866,304,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",04-APR-15,"Belgocontrol","ANSP (AUA)",1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",04-APR-15,"Croatia Control","ANSP (AUA)",1362,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"DANUBE FAB","FAB (FIR)",2189,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"DCAC Cyprus","ANSP (AUA)",823,5923,0,70,0,0,0,0,5406,0,422,0,0,25,0,0,0,0
"2015",4,"APR",04-APR-15,"DFS","ANSP (AUA)",6358,33,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0
"2015",4,"APR",04-APR-15,"DHMI","ANSP (AUA)",3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",04-APR-15,"DK-SE FAB","FAB (FIR)",1912,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"DSNA","ANSP (AUA)",7721,8460,0,8460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",04-APR-15,"EANS","ANSP (AUA)",460,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"ENAIRE","ANSP (AUA)",4895,1633,0,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",04-APR-15,"ENAV","ANSP (AUA)",3957,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"EUROCONTROL Area (MS)","AREA (AUA)",21981,20443,0,14024,0,0,0,0,5406,0,422,0,0,58,533,0,0,0
"2015",4,"APR",04-APR-15,"FAB CE","FAB (FIR)",4824,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"FAB CE (SES RP1)","FAB (FIR)",4377,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"FAB CE (SES RP2)","FAB (FIR)",4814,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"FABEC","FAB (FIR)",13555,9602,0,9569,0,0,0,0,0,0,0,0,0,33,0,0,0,0
"2015",4,"APR",04-APR-15,"Finavia","ANSP (AUA)",408,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"HCAA","ANSP (AUA)",1756,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"HungaroControl (EC)","ANSP (AUA)",1807,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"IAA","ANSP (AUA)",1462,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"LFV","ANSP (AUA)",1277,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"LGS","ANSP (AUA)",597,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"LPS","ANSP (AUA)",1120,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"LVNL","ANSP (AUA)",1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",04-APR-15,"M-NAV","ANSP (AUA)",305,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"MATS","ANSP (AUA)",321,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"MUAC","ANSP (AUA)",4259,1109,0,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",04-APR-15,"MoldATSA","ANSP (AUA)",107,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"NATS (Continental)","ANSP (AUA)",5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",04-APR-15,"NAV Portugal (Continental)","ANSP (AUA)",1743,2448,0,2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",04-APR-15,"NAVIAIR","ANSP (AUA)",1380,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"NEFAB","FAB (FIR)",1739,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"Oro Navigacija","ANSP (AUA)",582,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"PANSA","ANSP (AUA)",1619,304,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",04-APR-15,"ROMATSA","ANSP (AUA)",1552,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"SAKAERONAVIGATSIA","ANSP (AUA)",311,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"SES Area (RP1)","AREA (AUA)",20377,19910,0,14024,0,0,0,0,5406,0,422,0,0,58,0,0,0,0
"2015",4,"APR",04-APR-15,"SES Area (RP2)","AREA (FIR)",20441,19910,0,14024,0,0,0,0,5406,0,422,0,0,58,0,0,0,0
"2015",4,"APR",04-APR-15,"SMATSA","ANSP (AUA)",1441,533,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0
"2015",4,"APR",04-APR-15,"SW FAB","FAB (FIR)",5017,4081,0,4081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",04-APR-15,"Skyguide","ANSP (AUA)",3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",04-APR-15,"Slovenia Control","ANSP (AUA)",688,,,,,,,,,,,,,,,,,
"2015",4,"APR",04-APR-15,"UK-Ireland FAB","FAB (FIR)",5568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",4,"APR",04-APR-15,"UkSATSE","ANSP (AUA)",457,,,,,,,,,,,,,,,,,
"2015",4,"APR",05-APR-15,"ANA LUX","ANSP (AUA)",154,,,,,,,,,,,,,,,,,
"2015",4,"APR",05-APR-15,"ANS CR","ANSP (AUA)",1644,,,,,,,,,,,,,,,,,
"2015",4,"APR",05-APR-15,"ARMATS","ANSP (AUA)",106,,,,,,,,,,,,,,,,,
"2015",4,"APR",05-APR-15,"Albcontrol","ANSP (AUA)",560,,,,,,,,,,,,,,,,,
"2015",4,"APR",05-APR-15,"Austro Control","ANSP (AUA)",2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
