"YEAR","ENTITY_NAME","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1"
"2016","UK-Ireland FAB",168111,63370,0,3466,0,0,0,0,0,0,674,57257,0,522,0,0,1451,0
"2016","NEFAB",74978,2702,0,2345,0,0,0,0,0,0,0,0,0,357,0,0,0,0
"2016","FAB CE (SES RP2)",125275,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
"2016","DANUBE FAB",55346,,,,,,,,,,,,,,,,,
"2016","FABEC",393769,177494,0,31285,0,0,446,0,1633,0,7902,120341,0,10042,1102,0,4743,0
"2016","BLUE MED FAB",137477,4996,0,2835,0,0,0,0,0,0,131,577,0,1399,54,0,0,0
"2016","Baltic FAB",53614,1876,0,1635,0,0,0,0,0,0,241,0,0,0,0,0,0,0
"2016","DK-SE FAB",75852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016","SW FAB",118306,23601,0,14983,0,0,0,0,35,0,4527,0,0,2658,0,0,1398,0
