"YEAR","ENTITY_NAME","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1"
"2015","NEFAB",74923,781,0,264,0,0,0,0,0,0,0,0,0,517,0,0,0,0
"2015","Baltic FAB",57156,5575,0,5478,0,0,0,0,0,0,97,0,0,0,0,0,0,0
"2015","UK-Ireland FAB",173068,1294,0,305,0,0,0,0,0,0,0,0,0,989,0,0,0,0
"2015","BLUE MED FAB",146972,12917,0,4545,0,0,0,0,2058,0,0,0,0,6129,0,0,185,0
"2015","DK-SE FAB",74629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","SW FAB",123015,75621,0,33433,0,0,0,0,91,0,37371,253,0,1042,0,136,3295,0
"2015","DANUBE FAB",57824,,,,,,,,,,,,,,,,,
"2015","FABEC",400936,567419,0,17718,0,0,267,387,2542,0,4724,492680,0,14337,34764,0,0,0
"2015","FAB CE (SES RP2)",132305,1038,0,751,0,0,0,0,0,0,0,0,0,287,0,0,0,0
